Caller Type,Caller Type Words,Caller Tag,Caller Tag Words,Caller Method,Caller Method Words,Caller Super Types,Calling Super Types Words,Called  Type,Called Type Words,Called  Tagged Type,Called Tagged Type Words,Called Method,Called Method Words
grail.compositeShapes.classes.BridgeScene,bridge:scene,@Comp301Tags.BRIDGE_SCENE,comp:tags:bridge:scene,clearSpeech,clear:speech,@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.ROTATING_LINE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE_CONTROLLER:MouseListener:EventListener:KeyListener:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:Component:@Comp301Tags.OBSERVABLE_BRIDGE_SCENE_PAINTER:Component:@Comp301Tags.INHERITING_BRIDGE_SCENE_PAINTER:PropertyChangeListener:EventListener:@Comp301Tags.ANGLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE,comp:tags:bounded:shape:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bounded:shape:comp:tags:locatable:comp:tags:rotating:line:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bridge:scene:controller:mouse:listener:event:listener:key:listener:comp:tags:locatable:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:component:comp:tags:observable:bridge:scene:painter:component:comp:tags:inheriting:bridge:scene:painter:property:change:listener:event:listener:comp:tags:angle:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:bridge:scene,grail.compositeShapes.interfaces.AvatarInterface,avatar:interface,@Comp301Tags.AVATAR,comp:tags:avatar,getStringShape,get:string:shape
grail.compositeShapes.classes.BridgeScene,bridge:scene,@Comp301Tags.BRIDGE_SCENE,comp:tags:bridge:scene,textAsksQuestion,text:asks:question,@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.ROTATING_LINE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE_CONTROLLER:MouseListener:EventListener:KeyListener:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:Component:@Comp301Tags.OBSERVABLE_BRIDGE_SCENE_PAINTER:Component:@Comp301Tags.INHERITING_BRIDGE_SCENE_PAINTER:PropertyChangeListener:EventListener:@Comp301Tags.ANGLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE,comp:tags:bounded:shape:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bounded:shape:comp:tags:locatable:comp:tags:rotating:line:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bridge:scene:controller:mouse:listener:event:listener:key:listener:comp:tags:locatable:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:component:comp:tags:observable:bridge:scene:painter:component:comp:tags:inheriting:bridge:scene:painter:property:change:listener:event:listener:comp:tags:angle:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:bridge:scene,String,string,java.lang.String,string,endsWith,ends:with
grail.compositeShapes.classes.BridgeScene,bridge:scene,@Comp301Tags.BRIDGE_SCENE,comp:tags:bridge:scene,textAsksQuestion,text:asks:question,@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.ROTATING_LINE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE_CONTROLLER:MouseListener:EventListener:KeyListener:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:Component:@Comp301Tags.OBSERVABLE_BRIDGE_SCENE_PAINTER:Component:@Comp301Tags.INHERITING_BRIDGE_SCENE_PAINTER:PropertyChangeListener:EventListener:@Comp301Tags.ANGLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE,comp:tags:bounded:shape:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bounded:shape:comp:tags:locatable:comp:tags:rotating:line:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bridge:scene:controller:mouse:listener:event:listener:key:listener:comp:tags:locatable:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:component:comp:tags:observable:bridge:scene:painter:component:comp:tags:inheriting:bridge:scene:painter:property:change:listener:event:listener:comp:tags:angle:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:bridge:scene,String,string,java.lang.String,string,trim,trim
grail.compositeShapes.classes.Avatar,avatar,@Comp301Tags.AVATAR,comp:tags:avatar,scale,scale,@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.ROTATING_LINE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE_CONTROLLER:MouseListener:EventListener:KeyListener:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:Component:@Comp301Tags.OBSERVABLE_BRIDGE_SCENE_PAINTER:Component:@Comp301Tags.INHERITING_BRIDGE_SCENE_PAINTER:PropertyChangeListener:EventListener:@Comp301Tags.ANGLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE:@Comp301Tags.LOCATABLE:@Comp301Tags.AVATAR:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer,comp:tags:bounded:shape:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bounded:shape:comp:tags:locatable:comp:tags:rotating:line:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bridge:scene:controller:mouse:listener:event:listener:key:listener:comp:tags:locatable:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:component:comp:tags:observable:bridge:scene:painter:component:comp:tags:inheriting:bridge:scene:painter:property:change:listener:event:listener:comp:tags:angle:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:bridge:scene:comp:tags:locatable:comp:tags:avatar:comp:tags:locatable:property:listener,grail.simpleShapes.interfaces.LineInterface,line:interface,@Comp301Tags.ROTATING_LINE,comp:tags:rotating:line,scale,scale
grail.compositeShapes.classes.Avatar,avatar,@Comp301Tags.AVATAR,comp:tags:avatar,scale,scale,@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.ROTATING_LINE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE_CONTROLLER:MouseListener:EventListener:KeyListener:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:Component:@Comp301Tags.OBSERVABLE_BRIDGE_SCENE_PAINTER:Component:@Comp301Tags.INHERITING_BRIDGE_SCENE_PAINTER:PropertyChangeListener:EventListener:@Comp301Tags.ANGLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE:@Comp301Tags.LOCATABLE:@Comp301Tags.AVATAR:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer,comp:tags:bounded:shape:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bounded:shape:comp:tags:locatable:comp:tags:rotating:line:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bridge:scene:controller:mouse:listener:event:listener:key:listener:comp:tags:locatable:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:component:comp:tags:observable:bridge:scene:painter:component:comp:tags:inheriting:bridge:scene:painter:property:change:listener:event:listener:comp:tags:angle:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:bridge:scene:comp:tags:locatable:comp:tags:avatar:comp:tags:locatable:property:listener,grail.compositeShapes.classes.Avatar,avatar,@Comp301Tags.AVATAR,comp:tags:avatar,setRadius,set:radius
grail.compositeShapes.classes.Avatar,avatar,@Comp301Tags.AVATAR,comp:tags:avatar,scale,scale,@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.ROTATING_LINE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE_CONTROLLER:MouseListener:EventListener:KeyListener:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:Component:@Comp301Tags.OBSERVABLE_BRIDGE_SCENE_PAINTER:Component:@Comp301Tags.INHERITING_BRIDGE_SCENE_PAINTER:PropertyChangeListener:EventListener:@Comp301Tags.ANGLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE:@Comp301Tags.LOCATABLE:@Comp301Tags.AVATAR:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer,comp:tags:bounded:shape:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bounded:shape:comp:tags:locatable:comp:tags:rotating:line:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bridge:scene:controller:mouse:listener:event:listener:key:listener:comp:tags:locatable:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:component:comp:tags:observable:bridge:scene:painter:component:comp:tags:inheriting:bridge:scene:painter:property:change:listener:event:listener:comp:tags:angle:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:bridge:scene:comp:tags:locatable:comp:tags:avatar:comp:tags:locatable:property:listener,grail.compositeShapes.interfaces.AngleInterface,angle:interface,@Comp301Tags.ANGLE,comp:tags:angle,getLeftLine,get:left:line
grail.compositeShapes.classes.Avatar,avatar,@Comp301Tags.AVATAR,comp:tags:avatar,scale,scale,@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.ROTATING_LINE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE_CONTROLLER:MouseListener:EventListener:KeyListener:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:Component:@Comp301Tags.OBSERVABLE_BRIDGE_SCENE_PAINTER:Component:@Comp301Tags.INHERITING_BRIDGE_SCENE_PAINTER:PropertyChangeListener:EventListener:@Comp301Tags.ANGLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE:@Comp301Tags.LOCATABLE:@Comp301Tags.AVATAR:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer,comp:tags:bounded:shape:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bounded:shape:comp:tags:locatable:comp:tags:rotating:line:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bridge:scene:controller:mouse:listener:event:listener:key:listener:comp:tags:locatable:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:component:comp:tags:observable:bridge:scene:painter:component:comp:tags:inheriting:bridge:scene:painter:property:change:listener:event:listener:comp:tags:angle:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:bridge:scene:comp:tags:locatable:comp:tags:avatar:comp:tags:locatable:property:listener,grail.compositeShapes.classes.Avatar,avatar,@Comp301Tags.AVATAR,comp:tags:avatar,getRadius,get:radius
grail.compositeShapes.classes.Avatar,avatar,@Comp301Tags.AVATAR,comp:tags:avatar,scale,scale,@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.ROTATING_LINE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE_CONTROLLER:MouseListener:EventListener:KeyListener:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:Component:@Comp301Tags.OBSERVABLE_BRIDGE_SCENE_PAINTER:Component:@Comp301Tags.INHERITING_BRIDGE_SCENE_PAINTER:PropertyChangeListener:EventListener:@Comp301Tags.ANGLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE:@Comp301Tags.LOCATABLE:@Comp301Tags.AVATAR:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer,comp:tags:bounded:shape:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bounded:shape:comp:tags:locatable:comp:tags:rotating:line:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bridge:scene:controller:mouse:listener:event:listener:key:listener:comp:tags:locatable:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:component:comp:tags:observable:bridge:scene:painter:component:comp:tags:inheriting:bridge:scene:painter:property:change:listener:event:listener:comp:tags:angle:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:bridge:scene:comp:tags:locatable:comp:tags:avatar:comp:tags:locatable:property:listener,grail.compositeShapes.interfaces.AngleInterface,angle:interface,@Comp301Tags.ANGLE,comp:tags:angle,getLeftLine,get:left:line
grail.compositeShapes.classes.Avatar,avatar,@Comp301Tags.AVATAR,comp:tags:avatar,scale,scale,@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.ROTATING_LINE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE_CONTROLLER:MouseListener:EventListener:KeyListener:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:Component:@Comp301Tags.OBSERVABLE_BRIDGE_SCENE_PAINTER:Component:@Comp301Tags.INHERITING_BRIDGE_SCENE_PAINTER:PropertyChangeListener:EventListener:@Comp301Tags.ANGLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE:@Comp301Tags.LOCATABLE:@Comp301Tags.AVATAR:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer,comp:tags:bounded:shape:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bounded:shape:comp:tags:locatable:comp:tags:rotating:line:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bridge:scene:controller:mouse:listener:event:listener:key:listener:comp:tags:locatable:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:component:comp:tags:observable:bridge:scene:painter:component:comp:tags:inheriting:bridge:scene:painter:property:change:listener:event:listener:comp:tags:angle:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:bridge:scene:comp:tags:locatable:comp:tags:avatar:comp:tags:locatable:property:listener,grail.compositeShapes.classes.Avatar,avatar,@Comp301Tags.AVATAR,comp:tags:avatar,setRadius,set:radius
grail.compositeShapes.classes.Avatar,avatar,@Comp301Tags.AVATAR,comp:tags:avatar,scale,scale,@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.ROTATING_LINE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE_CONTROLLER:MouseListener:EventListener:KeyListener:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:Component:@Comp301Tags.OBSERVABLE_BRIDGE_SCENE_PAINTER:Component:@Comp301Tags.INHERITING_BRIDGE_SCENE_PAINTER:PropertyChangeListener:EventListener:@Comp301Tags.ANGLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE:@Comp301Tags.LOCATABLE:@Comp301Tags.AVATAR:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer,comp:tags:bounded:shape:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bounded:shape:comp:tags:locatable:comp:tags:rotating:line:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bridge:scene:controller:mouse:listener:event:listener:key:listener:comp:tags:locatable:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:component:comp:tags:observable:bridge:scene:painter:component:comp:tags:inheriting:bridge:scene:painter:property:change:listener:event:listener:comp:tags:angle:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:bridge:scene:comp:tags:locatable:comp:tags:avatar:comp:tags:locatable:property:listener,grail.compositeShapes.interfaces.AngleInterface,angle:interface,@Comp301Tags.ANGLE,comp:tags:angle,getRightLine,get:right:line
grail.compositeShapes.classes.Avatar,avatar,@Comp301Tags.AVATAR,comp:tags:avatar,scale,scale,@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.ROTATING_LINE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE_CONTROLLER:MouseListener:EventListener:KeyListener:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:Component:@Comp301Tags.OBSERVABLE_BRIDGE_SCENE_PAINTER:Component:@Comp301Tags.INHERITING_BRIDGE_SCENE_PAINTER:PropertyChangeListener:EventListener:@Comp301Tags.ANGLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE:@Comp301Tags.LOCATABLE:@Comp301Tags.AVATAR:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer,comp:tags:bounded:shape:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bounded:shape:comp:tags:locatable:comp:tags:rotating:line:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bridge:scene:controller:mouse:listener:event:listener:key:listener:comp:tags:locatable:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:component:comp:tags:observable:bridge:scene:painter:component:comp:tags:inheriting:bridge:scene:painter:property:change:listener:event:listener:comp:tags:angle:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:bridge:scene:comp:tags:locatable:comp:tags:avatar:comp:tags:locatable:property:listener,grail.compositeShapes.classes.Avatar,avatar,@Comp301Tags.AVATAR,comp:tags:avatar,getRadius,get:radius
grail.compositeShapes.classes.Avatar,avatar,@Comp301Tags.AVATAR,comp:tags:avatar,scale,scale,@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.ROTATING_LINE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE_CONTROLLER:MouseListener:EventListener:KeyListener:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:Component:@Comp301Tags.OBSERVABLE_BRIDGE_SCENE_PAINTER:Component:@Comp301Tags.INHERITING_BRIDGE_SCENE_PAINTER:PropertyChangeListener:EventListener:@Comp301Tags.ANGLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE:@Comp301Tags.LOCATABLE:@Comp301Tags.AVATAR:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer,comp:tags:bounded:shape:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bounded:shape:comp:tags:locatable:comp:tags:rotating:line:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bridge:scene:controller:mouse:listener:event:listener:key:listener:comp:tags:locatable:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:component:comp:tags:observable:bridge:scene:painter:component:comp:tags:inheriting:bridge:scene:painter:property:change:listener:event:listener:comp:tags:angle:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:bridge:scene:comp:tags:locatable:comp:tags:avatar:comp:tags:locatable:property:listener,grail.compositeShapes.interfaces.AngleInterface,angle:interface,@Comp301Tags.ANGLE,comp:tags:angle,getRightLine,get:right:line
grail.compositeShapes.classes.Avatar,avatar,@Comp301Tags.AVATAR,comp:tags:avatar,scale,scale,@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:@Comp301Tags.ROTATING_LINE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE_CONTROLLER:MouseListener:EventListener:KeyListener:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.LOCATABLE:@Comp301Tags.BOUNDED_SHAPE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:Component:@Comp301Tags.OBSERVABLE_BRIDGE_SCENE_PAINTER:Component:@Comp301Tags.INHERITING_BRIDGE_SCENE_PAINTER:PropertyChangeListener:EventListener:@Comp301Tags.ANGLE:@Comp301Tags.LOCATABLE:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer:@Comp301Tags.BRIDGE_SCENE:@Comp301Tags.LOCATABLE:@Comp301Tags.AVATAR:@Comp301Tags.LOCATABLE:PropertyListenerRegisterer,comp:tags:bounded:shape:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bounded:shape:comp:tags:locatable:comp:tags:rotating:line:comp:tags:bounded:shape:comp:tags:locatable:property:listener:comp:tags:bridge:scene:controller:mouse:listener:event:listener:key:listener:comp:tags:locatable:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:locatable:comp:tags:bounded:shape:comp:tags:locatable:property:listener:component:comp:tags:observable:bridge:scene:painter:component:comp:tags:inheriting:bridge:scene:painter:property:change:listener:event:listener:comp:tags:angle:comp:tags:locatable:comp:tags:locatable:property:listener:comp:tags:bridge:scene:comp:tags:locatable:comp:tags:avatar:comp:tags:locatable:property:listener,grail.compositeShapes.classes.Avatar,avatar,@Comp301Tags.AVATAR,comp:tags:avatar,setRadius,set:radius
